year,search term,sentence,score
2014,interview|Discretionary|aptitude|Scholarship,"piggyondemove wrote:  There will be 2 parts to the interview. First off is a written test in some meeting room. There were 11 others with me as well. So we were given a passage and 2 5-marks questions, with 30 minutes to complete the test. I would suggest you manage the time well, 10 min for reading, 10 min for each question. I don't think they'll be using the same passage, perhaps you can tell me your topic after your interview.  My passage was an extract from this rather 'ancient' philosopher's book. About 1.5 pages long with word size of probably 10. The 2 questions are based on the passage, somewhat like GP's comprehension; 1 question asking about the explanation of the content , the other asking for summary of arguments made by the author. I did manage to see how much my peers wrote, and to my horror, many of them wrote at least 1 page for each question. I just answered straight to the point with as much detailed and concise elaborations (probably barely half a page). So if you have the same worry as me, just remember that quality can definitely make up for quantity. At least I know that if I had written 1 page long, my answer will probably be worse off >.< No time for flowery language honestly. Second part was the actual interview by professors. It's a 1-1 interview in the prof's office. As there were 12 of us with 3 profs, they split us up into 3 groups. Most probably in alphabetical order. My name starts with 'A', so I was interviewed first in my group. 3 interviews were carried out simultaneously in various offices. There isn't a time limit per se, so I guess you could ramble on for as long as you prefer. During the interview, my interviewer ran through the process with me first. 3 main questions. 1. Something more academic, based on the written test. So it was like a chance to elaborate on what you've missed out, or for you to clarify on certain thoughts. No hard and fast rule with this. 2. Based on philosophy's fields of study, talk about what interests you in Philo. (It's basically why you chose Philosophy).  3. Elaborate on CCAs, what made you who you are, what changed your beliefs, any turning points in life etc (that kind of questions). Do take note though, the interviewer may refer (many times) to your application, be it choice of courses, CCA, results and what you wrote for discretionary etc. As for my interviewer, it seemed like he took a good look at the hardcopy of my application. Thank goodness I remembered the details of it.  Also, he actually made it very obvious that he's jotting down pointers of what you say from first question onwards, and he will write things that impresses him as you speak. So feel free to share your glorious history with your interviewer (of course it has to have some link with his main questions). Lastly, the interviewer will ask you if you have any queries. Ask something sensible and pertaining to philosophy or the school's pedagogy. You can PM me if you want to know what I asked. The interview process was a rather enjoyable one, semi-formal? We had a nice chat on some aspects of philosophy that I was interested in; and there's really nothing wrong if you're not sure on how to answer the questions. Just make a deliberate pause, at least to look like you're thinking through your answer, and do answer as logically as possible. Fact is, philosophy is based on logic.  Some tips for preparations: 1. Look up some of the famous philosophers and their background. You might kena one of them for your passage. 2. Look through the curriculum, and decide what you're interested in. Wiki is your best friend if you need explanations on the concepts. 3. Be honest with your background, but speak smartly and emphasize on your strengths. They just want to know you better. Best of luck for your interview tomorrow. PM me if you need anything else. Don't worry, the profs are really friendly. I heard much laughter coming from the other 2 rooms while I was in the interview. Hi! The written test was really challenging, it was about Rene. Everything was as expected for the interview portion, thank you so much for your help! I am not sure if I will be able to get in but thanks once again.",13.752187641782706
2014,interview|Discretionary|aptitude|Scholarship,"singsongsing123 wrote:  Hi, I am attending philo interview tmr. Could you share with me how the interview process will be like? There will be 2 parts to the interview. First off is a written test in some meeting room. There were 11 others with me as well. So we were given a passage and 2 5-marks questions, with 30 minutes to complete the test. I would suggest you manage the time well, 10 min for reading, 10 min for each question. I don't think they'll be using the same passage, perhaps you can tell me your topic after your interview.  My passage was an extract from this rather 'ancient' philosopher's book. About 1.5 pages long with word size of probably 10. The 2 questions are based on the passage, somewhat like GP's comprehension; 1 question asking about the explanation of the content , the other asking for summary of arguments made by the author. I did manage to see how much my peers wrote, and to my horror, many of them wrote at least 1 page for each question. I just answered straight to the point with as much detailed and concise elaborations (probably barely half a page). So if you have the same worry as me, just remember that quality can definitely make up for quantity. At least I know that if I had written 1 page long, my answer will probably be worse off >.< No time for flowery language honestly. Second part was the actual interview by professors. It's a 1-1 interview in the prof's office. As there were 12 of us with 3 profs, they split us up into 3 groups. Most probably in alphabetical order. My name starts with 'A', so I was interviewed first in my group. 3 interviews were carried out simultaneously in various offices. There isn't a time limit per se, so I guess you could ramble on for as long as you prefer. During the interview, my interviewer ran through the process with me first. 3 main questions. 1. Something more academic, based on the written test. So it was like a chance to elaborate on what you've missed out, or for you to clarify on certain thoughts. No hard and fast rule with this. 2. Based on philosophy's fields of study, talk about what interests you in Philo. (It's basically why you chose Philosophy).  3. Elaborate on CCAs, what made you who you are, what changed your beliefs, any turning points in life etc (that kind of questions). Do take note though, the interviewer may refer (many times) to your application, be it choice of courses, CCA, results and what you wrote for discretionary etc. As for my interviewer, it seemed like he took a good look at the hardcopy of my application. Thank goodness I remembered the details of it.  Also, he actually made it very obvious that he's jotting down pointers of what you say from first question onwards, and he will write things that impresses him as you speak. So feel free to share your glorious history with your interviewer (of course it has to have some link with his main questions). Lastly, the interviewer will ask you if you have any queries. Ask something sensible and pertaining to philosophy or the school's pedagogy. You can PM me if you want to know what I asked. The interview process was a rather enjoyable one, semi-formal? We had a nice chat on some aspects of philosophy that I was interested in; and there's really nothing wrong if you're not sure on how to answer the questions. Just make a deliberate pause, at least to look like you're thinking through your answer, and do answer as logically as possible. Fact is, philosophy is based on logic.  Some tips for preparations: 1. Look up some of the famous philosophers and their background. You might kena one of them for your passage. 2. Look through the curriculum, and decide what you're interested in. Wiki is your best friend if you need explanations on the concepts. 3. Be honest with your background, but speak smartly and emphasize on your strengths. They just want to know you better. Best of luck for your interview tomorrow. PM me if you need anything else. Don't worry, the profs are really friendly. I heard much laughter coming from the other 2 rooms while I was in the interview.",13.602531207289747
2014,interview|Discretionary|aptitude|Scholarship,"Darkzi0n wrote:  bcos final gpa or o lvl scores might not be the onli factors they consider. other factors include wether u have taken certain subjects during o'lvl (such as Amath for ntu econs)... certain subjects or the poly course u were from may also be given different weightage for different courses. Cheeyarn, you may wish to take note of the above point^. This reason may prove to be true for some NTU courses. If you really wish to get into NTU, I suggest you re-take subjects you did badly/mediocre in your O'levels and try to score an A.cheeyarn wrote:  Hi, i have really no idea... it has bugging me for quite awhile. I took amaths and economics during my secondary and poly time respectively. I also applied for nus fass for the previous 2 years, but they rejected me too which i dunno why.  Could it be the reason that i am serving ns now? I kinda at a loss about what to do. I dont really wanna go SIM with my gpa! No! In fact, NS should be an advantage especially if you get into command school! (That is also considered a non-accademic achievement) Other awards like best soldier may help too! NS is the best time to talk about your experiences and what made you decide (forgive me if I sound too drama or cliche) on going into that dream course! NTU/NUS/SMU requires students to write more about themselves for the courses they require to get into/why and there is a portion for non-accademic achievements. Remember to fill that up! Don't think it is not important because there are many people with the same GPA as you, so how do they consider applicants? To see if they have any additional talents/achievements they can bring with them outside their GPA!!! I cannot stress this enough, especially if you are from a poly! Also, I feel you about not being able to get into a local university of my choice! I screwed up my admission to get into my several dream courses at various Local U's during the first year because I thought they only look at GPA, and hence I didn't really bother much with the interview/and did not fill my non-CCA achievements. I thought I would definitely secure a place butI was so FRIGGIN WRONG. I felt like I was going to die literally because I couldn't get into a Local U. It was awful because I worked so friggin hard in poly D': Fortunately, I managed to pull myself together and manage to not screw up the second time and got into a local U with a course of my choice  So, DONT GIVE UP BRO. Now that you are closer to ORD, find some time to improve yourself, hunt down your poly lecturer to write you that testimonial letter for your university admission as they will really help. You are a merit holder, I am sure you have worked hard for it and paid attention during leessons. Your lecturers 会给你面子 if you are sincere and ask nicely!   If all else fails, there is always a local university route outside of NTU/NUS and it can be even better than the two.. but I can't say here.. later people will think I am biased towards certain university...  Just request for a PM if you want more info!",12.262233257851806
2014,interview|Discretionary|aptitude|Scholarship,"alaskanbunny wrote:  hi guys...hope you are enjoying your break now.. i am looking for 2-3 students from NUS to be part of my startup, business operations will take place in NUS initially and it will be closely involved with NUS. so for that I would prefer students from NUS to be part of the core team. this is for those that are interest to be part of a startup or wanna learn how to be a entrepreneurCore Team currently 3 positions are available, preferably 2nd year students and your time with the startup will be taken as an internship program.. *something to add onto your CVpos 1: PR/Marketing/Stakeholder Management basically liaising with the school, private companies and gov bodies.. and not forgetting marketing to the massespos 2 : Enterprise Architecture/IT/Website & App Development setting up the supporting IT system to enable main operations and working with vendor to customize their app... also minor work like social media mkting and website admin, video editing if canpos 3 : Operations creating organization process assets, QAQC and continuous improvement towards business operations.. *note, these roles requires cross-functional skills, doesnt mean u would be tied doing 1 single function all the time *preferably from school of business/computing-IT *note this is not some mlm/direct selling bullcrap... it is a genuine business opportunitywhat's in for you? imagine by the time you leave school, your tuition fees will already be paid off.. 25% of the nett profit from 3 profit centers for 2 years will be given out to the core team members and opportunities for management positions upon graduation.. it is not right to let students take risk, so based on advise we would work on profit sharing.. people would definitely know of the company and you can be proud being part of it, unlike some startups that are up there doing well but majority of the people have not even heard of themhours are flexible and study/assg/pjt time req are respected. if the plan goes well, most work is to be done in 1-2 months time.. after that it is just daily operations which would be by another team and setting up of new branches which will involve more pplbackground: this has nothing to do with technology, it will be something new in singapore and we would the first mover. unlike tech startups that generally takes at least 1-2 years to be profitable, this startup is expected to generate revenue in 1-2months time, expected to start another branch at NTU by year end and few other places every 3 months.. total 8 branches in sg if all goes well... it is not going to be a billion dollar business but the money would be goodwould be having a presentation/interview session in NUS in a week or 2... pm me if interested usually i work with the n-house guys at pgp block 15.. but they are all on break =.=""Non-core, Operational Team Although am not looking for ppl for this team right now, would just like to let you know that part time opportunities are available for those wanting to make extra $$$ after the startup is setup.. operations would be by a full time employee however other hours and weekends are open. btw, i have also started a thread for this but cant post the lnik  lack of post to post link.. lol r u a business student?",12.169435195806965
2014,interview|Discretionary|aptitude|Scholarship,"hi guys...hope you are enjoying your break now.. i am looking for 2-3 students from NUS to be part of my startup, business operations will take place in NUS initially and it will be closely involved with NUS. so for that I would prefer students from NUS to be part of the core team. this is for those that are interest to be part of a startup or wanna learn how to be a entrepreneurCore Team currently 3 positions are available, preferably 2nd year students and your time with the startup will be taken as an internship program.. *something to add onto your CVpos 1: PR/Marketing/Stakeholder Management basically liaising with the school, private companies and gov bodies.. and not forgetting marketing to the massespos 2 : Enterprise Architecture/IT/Website & App Development setting up the supporting IT system to enable main operations and working with vendor to customize their app... also minor work like social media mkting and website admin, video editing if canpos 3 : Operations creating organization process assets, QAQC and continuous improvement towards business operations.. *note, these roles requires cross-functional skills, doesnt mean u would be tied doing 1 single function all the time *preferably from school of business/computing-IT *note this is not some mlm/direct selling bullcrap... it is a genuine business opportunitywhat's in for you? imagine by the time you leave school, your tuition fees will already be paid off.. 25% of the nett profit from 3 profit centers for 2 years will be given out to the core team members and opportunities for management positions upon graduation.. it is not right to let students take risk, so based on advise we would work on profit sharing.. people would definitely know of the company and you can be proud being part of it, unlike some startups that are up there doing well but majority of the people have not even heard of themhours are flexible and study/assg/pjt time req are respected. if the plan goes well, most work is to be done in 1-2 months time.. after that it is just daily operations which would be by another team and setting up of new branches which will involve more pplbackground: this has nothing to do with technology, it will be something new in singapore and we would the first mover. unlike tech startups that generally takes at least 1-2 years to be profitable, this startup is expected to generate revenue in 1-2months time, expected to start another branch at NTU by year end and few other places every 3 months.. total 8 branches in sg if all goes well... it is not going to be a billion dollar business but the money would be goodwould be having a presentation/interview session in NUS in a week or 2... pm me if interested usually i work with the n-house guys at pgp block 15.. but they are all on break =.=""Non-core, Operational Team Although am not looking for ppl for this team right now, would just like to let you know that part time opportunities are available for those wanting to make extra $$$ after the startup is setup.. operations would be by a full time employee however other hours and weekends are open. btw, i have also started a thread for this but cant post the lnik  lack of post to post link.. lol",12.114629339725038
2014,interview|Discretionary|aptitude|Scholarship,"tyr9292 wrote:  You mentioned that you will be doing Jap Studies in FASS, how about NTU? I think you shouldn't get too caught up with reputation right now, it is something that shouldn't take precedence over your interests and your desired career - mainly because it isn't as important as you think it is. I've a senior, an IP student from one of the top JCs who scored straight B's for his A levels did not get called for an interview for his 1st nor 2nd choice at SMU. Fella decided to go to SIM to pursue his studies in a similar field and is earning quite a lot working as a trader for a fund now.  There are a lot of ways you can monetize your degree - as long as you are doing what you want to do you will think of ways to do so. If you're going to do Jap studies but you're interested in Finance, then do take some finance mods if that is possible, join a finance CCA, take up CFA, participate in competitions, write a paper on Japan and show your employer that you are well versed with Jap culture and at the same time highly passionate (and active) in the finance side of things - you will be an amazing hire for a company looking to expand into / their operations in Japan.  It is important for us not to get caught up with the rankings. I cannot stress this enough - at the end of the day, it is who you are, what you've done and how you're working towards your goals that matter, not the reputation of your University.  Just to share: the decision for me was simple back then - I've sorted out my interests, understood what I needed to do... so I picked the one that's closest to where I live  And my parents are both members of KRGH so that made the choice even more obvious! Thanks for the great advice!  I am offered to do Linguistics in NTU, and it's a more attractive offer now especially since I am offered a scholarship there. The truth is, I love languages, and I'm obsessed with Japanese as well. Been learning the language since P5, over 9 years liao. Been exposed to the culture since I was born, so I am very influenced and in love with it. But still, I don't really see the point in doing Japanese Studies.  I am a Tourism/Business student in NP, so I have both business and hospitality backgrounds to fall upon. I am thinking of being a translator/interpreter, but doing Jap Studies would be pointless since I can't just concentrate on just one language. Being an Eng teacher in Japan would be nice as well, and that would require linguistics studies... The worst thing is, both degrees have one of the lowest starting salary among all the degrees, am now hesitating on whether to appeal to NBS instead... :/ cGPA: ard 3.82 O level: L1R5=4, L1R4=6",11.512436941388003
2014,interview|Discretionary|aptitude|Scholarship,"soulblader_86 wrote:  hi, today I morning I received a call from SMU, that I am being selected go for SMU interview for BSc(IS Management) Programme  I am from NP IT course, GPA 3.62 Can I know what to expected when I go for interview? how is it like? any one went for the interview already? Hey! Congrats on being shortlisted for SMU SIS interview! First and foremost, you can find numerous blogs and forums with information about the interview. That aside, I've just went for the interview on 9th April and have just received an acceptance email today. So I will be actually telling you what to expect for the interview but it may differ. Firstly, it is a group interview which  consists of 2 interviewers (professors) and 6 interviewees including you. Upon arrival, you will be led to a room by current SIS student volunteers where they will brief you through the interview progress. You will then be given 15 minutes to complete a form whereby you have to state specific examples of certain characteristics and traits (eg. Leadership, curiosity etc). On the same form you have to list down 3 questions you wanna ask the professors. Another 15 minutes will be given to you to design (sketch on a black paper) a Web page depending on the case study. Once completed, you will be led to another room where the interviewers will already be seated. One by one, you have to present your design to everybody. Do expect some questions to be asked by the professors pertaining to your design.  Next comes the famous SMU estimation question and you have 4 minutes to write down your answer on a piece of paper. The question I received was, ""How many A4 sized papers are used for exam questions in SMU per semester."" They do not care about your final answer but are more concern on your thought process. So make realistic and sound assumptions before arriving to your final answer. The professors may ask the origin of your assumption. So make sure you know how to explain. Lastly, the interview will end of with a Q&A session whereby questions you have listed on earlier will be answered. Do not list down questions which can be easily found on SMU's website.  Be confident and show your passion towards IS while presenting your ideas. SMU SIS looks for students who are able to analyse problems fast with critical thinking skills. As long as you make an effort to prepare for the interview, you have won half of the battle. With that,  I wish you all the best for the interview",11.311514782810246
2014,interview|Discretionary|aptitude|Scholarship,"duelking wrote:  Hey! Congrats on being shortlisted for SMU SIS interview! First and foremost, you can find numerous blogs and forums with information about the interview. That aside, I've just went for the interview on 9th April and have just received an acceptance email today. So I will be actually telling you what to expect for the interview but it may differ. Firstly, it is a group interview which  consists of 2 interviewers (professors) and 6 interviewees including you. Upon arrival, you will be led to a room by current SIS student volunteers where they will brief you through the interview progress. You will then be given 15 minutes to complete a form whereby you have to state specific examples of certain characteristics and traits (eg. Leadership, curiosity etc). On the same form you have to list down 3 questions you wanna ask the professors. Another 15 minutes will be given to you to design (sketch on a black paper) a Web page depending on the case study. Once completed, you will be led to another room where the interviewers will already be seated. One by one, you have to present your design to everybody. Do expect some questions to be asked by the professors pertaining to your design.  Next comes the famous SMU estimation question and you have 4 minutes to write down your answer on a piece of paper. The question I received was, ""How many A4 sized papers are used for exam questions in SMU per semester."" They do not care about your final answer but are more concern on your thought process. So make realistic and sound assumptions before arriving to your final answer. The professors may ask the origin of your assumption. So make sure you know how to explain. Lastly, the interview will end of with a Q&A session whereby questions you have listed on earlier will be answered. Do not list down questions which can be easily found on SMU's website.  Be confident and show your passion towards IS while presenting your ideas. SMU SIS looks for students who are able to analyse problems fast with critical thinking skills. As long as you make an effort to prepare for the interview, you have won half of the battle. With that,  I wish you all the best for the interview Hi, went for the same interview on 18th of March(think maybe first batch), but until now still no news lol? does it mean I will be rejected bro??",11.301335567925008
2014,interview|Discretionary|aptitude|Scholarship,"duelking wrote:  Hey! Congrats on being shortlisted for SMU SIS interview! First and foremost, you can find numerous blogs and forums with information about the interview. That aside, I've just went for the interview on 9th April and have just received an acceptance email today. So I will be actually telling you what to expect for the interview but it may differ. Firstly, it is a group interview which  consists of 2 interviewers (professors) and 6 interviewees including you. Upon arrival, you will be led to a room by current SIS student volunteers where they will brief you through the interview progress. You will then be given 15 minutes to complete a form whereby you have to state specific examples of certain characteristics and traits (eg. Leadership, curiosity etc). On the same form you have to list down 3 questions you wanna ask the professors. Another 15 minutes will be given to you to design (sketch on a black paper) a Web page depending on the case study. Once completed, you will be led to another room where the interviewers will already be seated. One by one, you have to present your design to everybody. Do expect some questions to be asked by the professors pertaining to your design.  Next comes the famous SMU estimation question and you have 4 minutes to write down your answer on a piece of paper. The question I received was, ""How many A4 sized papers are used for exam questions in SMU per semester."" They do not care about your final answer but are more concern on your thought process. So make realistic and sound assumptions before arriving to your final answer. The professors may ask the origin of your assumption. So make sure you know how to explain. Lastly, the interview will end of with a Q&A session whereby questions you have listed on earlier will be answered. Do not list down questions which can be easily found on SMU's website.  Be confident and show your passion towards IS while presenting your ideas. SMU SIS looks for students who are able to analyse problems fast with critical thinking skills. As long as you make an effort to prepare for the interview, you have won half of the battle. With that,  I wish you all the best for the interview Thanks for the tips, I still considering shld I go for the interview or not, cos I already receive offer from SIT",11.22770734231581
2014,interview|Discretionary|aptitude|Scholarship,"duelking wrote:  Hey! Congrats on being shortlisted for SMU SIS interview! First and foremost, you can find numerous blogs and forums with information about the interview. That aside, I've just went for the interview on 9th April and have just received an acceptance email today. So I will be actually telling you what to expect for the interview but it may differ. Firstly, it is a group interview which  consists of 2 interviewers (professors) and 6 interviewees including you. Upon arrival, you will be led to a room by current SIS student volunteers where they will brief you through the interview progress. You will then be given 15 minutes to complete a form whereby you have to state specific examples of certain characteristics and traits (eg. Leadership, curiosity etc). On the same form you have to list down 3 questions you wanna ask the professors. Another 15 minutes will be given to you to design (sketch on a black paper) a Web page depending on the case study. Once completed, you will be led to another room where the interviewers will already be seated. One by one, you have to present your design to everybody. Do expect some questions to be asked by the professors pertaining to your design.  Next comes the famous SMU estimation question and you have 4 minutes to write down your answer on a piece of paper. The question I received was, ""How many A4 sized papers are used for exam questions in SMU per semester."" They do not care about your final answer but are more concern on your thought process. So make realistic and sound assumptions before arriving to your final answer. The professors may ask the origin of your assumption. So make sure you know how to explain. Lastly, the interview will end of with a Q&A session whereby questions you have listed on earlier will be answered. Do not list down questions which can be easily found on SMU's website.  Be confident and show your passion towards IS while presenting your ideas. SMU SIS looks for students who are able to analyse problems fast with critical thinking skills. As long as you make an effort to prepare for the interview, you have won half of the battle. With that,  I wish you all the best for the interview I went for the same interview, but was invited for the early admission one.  I did not have to do this part, even though I would have loved it",11.151697759737514
